circle,cluster,Time,Attempt,Answered,CSSR,ASR,Day_of_week,Hour
Andhra Pradesh,cluster 5,2023-07-10-19,249943,120166,99.78,48.08,Monday,19
Andhra Pradesh,cluster 5,2023-07-10-20,160224,76596,99.8,47.81,Monday,20
Andhra Pradesh,cluster 5,2023-07-10-21,172094,83522,99.78,48.53,Monday,21
Andhra Pradesh,cluster 5,2023-07-10-22,285317,141825,99.97,49.71,Monday,22
Andhra Pradesh,cluster 5,2023-07-10-23,891027,451731,99.84,50.7,Monday,23
Andhra Pradesh,cluster 5,2023-07-11-00,2745062,1467876,99.93,53.47,Tuesday,0
Andhra Pradesh,cluster 5,2023-07-11-01,5164377,2881840,99.89,55.8,Tuesday,1
Andhra Pradesh,cluster 5,2023-07-11-02,7258778,4104994,99.88,56.55,Tuesday,2
Andhra Pradesh,cluster 5,2023-07-11-03,8700568,4912257,99.85,56.46,Tuesday,3
Andhra Pradesh,cluster 5,2023-07-11-04,9616622,5428916,99.82,56.45,Tuesday,4
Andhra Pradesh,cluster 5,2023-07-11-05,9651784,5465046,99.78,56.62,Tuesday,5
Andhra Pradesh,cluster 5,2023-07-11-06,9249527,5265427,99.87,56.93,Tuesday,6
Andhra Pradesh,cluster 5,2023-07-11-07,8514130,4834451,99.88,56.78,Tuesday,7
Andhra Pradesh,cluster 5,2023-07-11-08,7435060,4144641,99.77,55.74,Tuesday,8
Andhra Pradesh,cluster 5,2023-07-11-09,514881,246032,99.84,47.78,Tuesday,9
Andhra Pradesh,cluster 5,2023-07-11-10,249950,120297,99.96,48.13,Tuesday,10
Andhra Pradesh,cluster 5,2023-07-11-11,160348,76689,99.73,47.83,Tuesday,11
Andhra Pradesh,cluster 5,2023-07-11-12,172295,83753,99.82,48.61,Tuesday,12
Andhra Pradesh,cluster 5,2023-07-11-13,285347,141876,99.85,49.72,Tuesday,13
Andhra Pradesh,cluster 5,2023-07-11-14,891212,451711,99.76,50.69,Tuesday,14
Andhra Pradesh,cluster 5,2023-07-11-15,2745049,1467884,99.74,53.47,Tuesday,15
Andhra Pradesh,cluster 5,2023-07-11-16,5164543,2882029,99.92,55.8,Tuesday,16
Andhra Pradesh,cluster 5,2023-07-11-17,7258796,4104916,99.98,56.55,Tuesday,17
Andhra Pradesh,cluster 5,2023-07-11-18,8700711,4912397,99.87,56.46,Tuesday,18
Andhra Pradesh,cluster 5,2023-07-11-19,9616684,5429024,99.3,56.45,Tuesday,19
Andhra Pradesh,cluster 5,2023-07-11-20,9651771,5465102,99.79,56.62,Tuesday,20
Andhra Pradesh,cluster 5,2023-07-11-21,9249453,5265573,99.88,56.93,Tuesday,21
Andhra Pradesh,cluster 5,2023-07-11-22,8514172,4834450,99.76,56.78,Tuesday,22
Andhra Pradesh,cluster 5,2023-07-11-23,7435051,4144743,99.72,55.75,Tuesday,23
Andhra Pradesh,cluster 6,2023-06-27-00,514045,245368,99.81,47.73,Tuesday,0
Andhra Pradesh,cluster 6,2023-06-27-01,252570,119627,99.8,47.36,Tuesday,1
Andhra Pradesh,cluster 6,2023-06-27-02,164079,76818,99.79,46.82,Tuesday,2
Andhra Pradesh,cluster 6,2023-06-27-03,172982,81942,99.84,47.37,Tuesday,3
Andhra Pradesh,cluster 6,2023-06-27-04,285732,140988,99.83,49.34,Tuesday,4
Andhra Pradesh,cluster 6,2023-06-27-05,890062,449945,99.82,50.55,Tuesday,5
Andhra Pradesh,cluster 6,2023-06-27-06,2734406,1465825,99.82,53.61,Tuesday,6
Andhra Pradesh,cluster 6,2023-06-27-07,5150504,2873882,99.82,55.8,Tuesday,7
Andhra Pradesh,cluster 6,2023-06-27-08,7244039,4100024,99.83,56.6,Tuesday,8
Andhra Pradesh,cluster 6,2023-06-27-09,8684166,4911600,99.8,56.56,Tuesday,9
Andhra Pradesh,cluster 6,2023-06-27-10,9612048,5425494,99.78,56.44,Tuesday,10
Andhra Pradesh,cluster 6,2023-06-27-11,9647708,5459219,99.78,56.59,Tuesday,11
Andhra Pradesh,cluster 6,2023-06-27-12,9237204,5256791,99.79,56.91,Tuesday,12
Andhra Pradesh,cluster 6,2023-06-27-13,8508002,4833965,99.78,56.82,Tuesday,13
Andhra Pradesh,cluster 6,2023-06-27-14,7424235,4141711,99.78,55.79,Tuesday,14
Andhra Pradesh,cluster 6,2023-06-27-15,514109,245407,99.75,47.73,Tuesday,15
Andhra Pradesh,cluster 6,2023-06-27-16,252646,119679,99.74,47.37,Tuesday,16
Andhra Pradesh,cluster 6,2023-06-27-17,164121,76872,99.73,46.84,Tuesday,17
Andhra Pradesh,cluster 6,2023-06-27-18,173059,81960,99.98,47.36,Tuesday,18
Andhra Pradesh,cluster 6,2023-06-27-19,285805,141010,99.8,49.34,Tuesday,19
Andhra Pradesh,cluster 6,2023-06-27-20,890107,449986,99.81,50.55,Tuesday,20
Andhra Pradesh,cluster 6,2023-06-27-21,2734503,1465877,99.73,53.61,Tuesday,21
Andhra Pradesh,cluster 6,2023-06-27-22,5150541,2873934,99.73,55.8,Tuesday,22
Andhra Pradesh,cluster 6,2023-06-27-23,7244067,4100112,99.77,56.6,Tuesday,23
Andhra Pradesh,cluster 6,2023-06-28-00,8684191,4911626,99.91,56.56,Wednesday,0
Andhra Pradesh,cluster 6,2023-06-28-01,9612092,5425500,99.82,56.44,Wednesday,1
Andhra Pradesh,cluster 6,2023-06-28-02,9647708,5459245,99.86,56.59,Wednesday,2
Andhra Pradesh,cluster 6,2023-06-28-03,9237213,5256866,99.77,56.91,Wednesday,3
Andhra Pradesh,cluster 6,2023-06-28-04,8508087,4834046,99.83,56.82,Wednesday,4
Andhra Pradesh,cluster 6,2023-06-28-05,7424282,4141770,99.85,55.79,Wednesday,5
Andhra Pradesh,cluster 6,2023-06-28-06,514046,245450,99.87,47.75,Wednesday,6
Andhra Pradesh,cluster 6,2023-06-28-07,252577,119652,99.85,47.37,Wednesday,7
Andhra Pradesh,cluster 6,2023-06-28-08,164133,76836,99.85,46.81,Wednesday,8
Andhra Pradesh,cluster 6,2023-06-28-09,173032,82035,99.96,47.41,Wednesday,9
Andhra Pradesh,cluster 6,2023-06-28-10,285754,141054,99.87,49.36,Wednesday,10
Andhra Pradesh,cluster 6,2023-06-28-11,890128,450006,99.83,50.56,Wednesday,11
Andhra Pradesh,cluster 6,2023-06-28-12,2734463,1465905,99.76,53.61,Wednesday,12
Andhra Pradesh,cluster 6,2023-06-28-13,5150573,2873969,99.84,55.8,Wednesday,13
Andhra Pradesh,cluster 6,2023-06-28-14,7244078,4100071,99.89,56.6,Wednesday,14
Andhra Pradesh,cluster 6,2023-06-28-15,8684170,4911604,99.72,56.56,Wednesday,15
Andhra Pradesh,cluster 6,2023-06-28-16,9612115,5425534,99.75,56.44,Wednesday,16
Andhra Pradesh,cluster 6,2023-06-28-17,9647725,5459288,99.84,56.59,Wednesday,17
Andhra Pradesh,cluster 6,2023-06-28-18,9237226,5256848,99.83,56.91,Wednesday,18
Andhra Pradesh,cluster 6,2023-06-28-19,8508023,4834001,99.81,56.82,Wednesday,19
Andhra Pradesh,cluster 6,2023-06-28-20,7424298,4141726,99.78,55.79,Wednesday,20
Andhra Pradesh,cluster 6,2023-06-28-21,514127,245442,99.78,47.74,Wednesday,21
Andhra Pradesh,cluster 6,2023-06-28-22,252742,119733,99.74,47.37,Wednesday,22
Andhra Pradesh,cluster 6,2023-06-28-23,164143,76914,99.72,46.86,Wednesday,23
Andhra Pradesh,cluster 6,2023-06-29-00,173059,82005,99.92,47.39,Thursday,0
Andhra Pradesh,cluster 6,2023-06-29-01,285827,141034,99.88,49.34,Thursday,1
Andhra Pradesh,cluster 6,2023-06-29-02,890175,450040,99.74,50.56,Thursday,2
Andhra Pradesh,cluster 6,2023-06-29-03,2734536,1465965,99.72,53.61,Thursday,3
Andhra Pradesh,cluster 6,2023-06-29-04,5150579,2874032,99.74,55.8,Thursday,4
Andhra Pradesh,cluster 6,2023-06-29-05,7244086,4100145,99.77,56.6,Thursday,5
Andhra Pradesh,cluster 6,2023-06-29-06,8684225,4911671,99.92,56.56,Thursday,6
Andhra Pradesh,cluster 6,2023-06-29-07,9612115,5425527,99.9,56.44,Thursday,7
Andhra Pradesh,cluster 6,2023-06-29-08,9647724,5459248,99.91,56.59,Thursday,8
Andhra Pradesh,cluster 6,2023-06-29-09,9237232,5256898,99.78,56.91,Thursday,9
Andhra Pradesh,cluster 6,2023-06-29-10,8508111,4834073,99.76,56.82,Thursday,10
Andhra Pradesh,cluster 6,2023-06-29-11,7424294,4141786,99.93,55.79,Thursday,11
Andhra Pradesh,cluster 6,2023-06-29-12,514083,245416,99.76,47.74,Thursday,12
Andhra Pradesh,cluster 6,2023-06-29-13,252621,119714,99.76,47.39,Thursday,13
Andhra Pradesh,cluster 6,2023-06-29-14,164170,76850,99.73,46.81,Thursday,14
Andhra Pradesh,cluster 6,2023-06-29-15,173018,81989,99.98,47.39,Thursday,15
Andhra Pradesh,cluster 6,2023-06-29-16,285808,141021,99.75,49.34,Thursday,16
Andhra Pradesh,cluster 6,2023-06-29-17,890064,450022,99.78,50.56,Thursday,17
Andhra Pradesh,cluster 6,2023-06-29-18,2734488,1465891,99.94,53.61,Thursday,18
Andhra Pradesh,cluster 6,2023-06-29-19,5150513,2873978,99.93,55.8,Thursday,19
Andhra Pradesh,cluster 6,2023-06-29-20,7244068,4100089,99.79,56.6,Thursday,20
Andhra Pradesh,cluster 6,2023-06-29-21,8684224,4911609,99.8,56.56,Thursday,21
Andhra Pradesh,cluster 6,2023-06-29-22,9612120,5425571,99.76,56.45,Thursday,22
Andhra Pradesh,cluster 6,2023-06-29-23,9647763,5459294,99.73,56.59,Thursday,23
Andhra Pradesh,cluster 6,2023-06-30-00,9237250,5256797,99.77,56.91,Friday,0
Andhra Pradesh,cluster 6,2023-06-30-01,8508007,4834001,99.75,56.82,Friday,1
Andhra Pradesh,cluster 6,2023-06-30-02,7424292,4141778,99.96,55.79,Friday,2
Andhra Pradesh,cluster 6,2023-06-30-03,514159,245483,99.83,47.74,Friday,3
Andhra Pradesh,cluster 6,2023-06-30-04,252682,119717,99.74,47.38,Friday,4
Andhra Pradesh,cluster 6,2023-06-30-05,164133,76913,99.76,46.86,Friday,5
Andhra Pradesh,cluster 6,2023-06-30-06,173130,81995,99.97,47.36,Friday,6
Andhra Pradesh,cluster 6,2023-06-30-07,285865,141073,99.72,49.35,Friday,7
Andhra Pradesh,cluster 6,2023-06-30-08,890126,450077,99.96,50.56,Friday,8
Andhra Pradesh,cluster 6,2023-06-30-09,2734546,1465960,99.73,53.61,Friday,9
Andhra Pradesh,cluster 6,2023-06-30-10,5150605,2873942,99.85,55.8,Friday,10
Andhra Pradesh,cluster 6,2023-06-30-11,7244115,4100157,99.74,56.6,Friday,11
Andhra Pradesh,cluster 6,2023-06-30-12,8684222,4911686,99.82,56.56,Friday,12
Andhra Pradesh,cluster 6,2023-06-30-13,9612123,5425553,99.76,56.44,Friday,13
Andhra Pradesh,cluster 6,2023-06-30-14,9647753,5459291,99.93,56.59,Friday,14
Andhra Pradesh,cluster 6,2023-06-30-15,9237283,5256870,99.83,56.91,Friday,15
Andhra Pradesh,cluster 6,2023-06-30-16,8508088,4834066,99.73,56.82,Friday,16
Andhra Pradesh,cluster 6,2023-06-30-17,7424343,4141781,99.82,55.79,Friday,17
Andhra Pradesh,cluster 6,2023-06-30-18,514128,245451,99.94,47.74,Friday,18
Andhra Pradesh,cluster 6,2023-06-30-19,252662,119656,99.86,47.36,Friday,19
Andhra Pradesh,cluster 6,2023-06-30-20,164165,76836,99.8,46.8,Friday,20
Andhra Pradesh,cluster 6,2023-06-30-21,173119,82048,99.78,47.39,Friday,21
Andhra Pradesh,cluster 6,2023-06-30-22,285815,141130,99.8,49.38,Friday,22
Andhra Pradesh,cluster 6,2023-06-30-23,890214,450039,99.8,50.55,Friday,23
Andhra Pradesh,cluster 6,2023-07-01-00,2734556,1465973,99.84,53.61,Saturday,0
Andhra Pradesh,cluster 6,2023-07-01-01,5150633,2874013,99.8,55.8,Saturday,1
Andhra Pradesh,cluster 6,2023-07-01-02,7244112,4100110,99.87,56.6,Saturday,2
Andhra Pradesh,cluster 6,2023-07-01-03,8684230,4911696,99.72,56.56,Saturday,3
Andhra Pradesh,cluster 6,2023-07-01-04,9612188,5425595,99.74,56.44,Saturday,4
Andhra Pradesh,cluster 6,2023-07-01-05,9647766,5459332,99.83,56.59,Saturday,5
Andhra Pradesh,cluster 6,2023-07-01-06,9237235,5256916,99.87,56.91,Saturday,6
Andhra Pradesh,cluster 6,2023-07-01-07,8508030,4834042,99.76,56.82,Saturday,7
Andhra Pradesh,cluster 6,2023-07-01-08,7424397,4141742,99.78,55.79,Saturday,8
Andhra Pradesh,cluster 6,2023-07-01-09,514178,245447,99.76,47.74,Saturday,9
Andhra Pradesh,cluster 6,2023-07-01-10,252766,119788,99.76,47.39,Saturday,10
Andhra Pradesh,cluster 6,2023-07-01-11,164182,76933,99.75,46.86,Saturday,11
Andhra Pradesh,cluster 6,2023-07-01-12,173140,82048,99.79,47.39,Saturday,12
Andhra Pradesh,cluster 6,2023-07-01-13,285919,141112,99.87,49.35,Saturday,13
Andhra Pradesh,cluster 6,2023-07-01-14,890206,450045,99.79,50.56,Saturday,14
Andhra Pradesh,cluster 6,2023-07-01-15,2734617,1466003,99.89,53.61,Saturday,15
Andhra Pradesh,cluster 6,2023-07-01-16,5150596,2874116,99.79,55.8,Saturday,16
Andhra Pradesh,cluster 6,2023-07-01-17,7244152,4100217,99.74,56.6,Saturday,17
Andhra Pradesh,cluster 6,2023-07-01-18,8684322,4911689,99.72,56.56,Saturday,18
Andhra Pradesh,cluster 6,2023-07-01-19,9612123,5425547,99.75,56.44,Saturday,19
Andhra Pradesh,cluster 6,2023-07-01-20,9647746,5459292,99.97,56.59,Saturday,20
Andhra Pradesh,cluster 6,2023-07-01-21,9237300,5256923,99.8,56.91,Saturday,21
Andhra Pradesh,cluster 6,2023-07-01-22,8508134,4834135,99.77,56.82,Saturday,22
Andhra Pradesh,cluster 6,2023-07-01-23,7424351,4141826,99.86,55.79,Saturday,23
Andhra Pradesh,cluster 6,2023-07-02-00,514113,245394,99.88,47.73,Sunday,0
Andhra Pradesh,cluster 6,2023-07-02-01,252637,119633,99.9,47.35,Sunday,1
Andhra Pradesh,cluster 6,2023-07-02-02,164128,76849,99.81,46.82,Sunday,2
Andhra Pradesh,cluster 6,2023-07-02-03,173080,82034,99.87,47.4,Sunday,3
Andhra Pradesh,cluster 6,2023-07-02-04,285784,141077,99.74,49.36,Sunday,4
Andhra Pradesh,cluster 6,2023-07-02-05,890110,450033,99.88,50.56,Sunday,5
Andhra Pradesh,cluster 6,2023-07-02-06,2734412,1465830,99.79,53.61,Sunday,6
Andhra Pradesh,cluster 6,2023-07-02-07,5150512,2873924,99.82,55.8,Sunday,7
Andhra Pradesh,cluster 6,2023-07-02-08,7244105,4100065,99.88,56.6,Sunday,8
Andhra Pradesh,cluster 6,2023-07-02-09,8684182,4911679,99.83,56.56,Sunday,9
Andhra Pradesh,cluster 6,2023-07-02-10,9612143,5425515,99.8,56.44,Sunday,10
Andhra Pradesh,cluster 6,2023-07-02-11,9647748,5459242,99.72,56.59,Sunday,11
Andhra Pradesh,cluster 6,2023-07-02-12,9237276,5256841,99.73,56.91,Sunday,12
Andhra Pradesh,cluster 6,2023-07-02-13,8508085,4834045,99.79,56.82,Sunday,13
Andhra Pradesh,cluster 6,2023-07-02-14,7424259,4141721,99.74,55.79,Sunday,14
Andhra Pradesh,cluster 6,2023-07-02-15,514170,245410,99.87,47.73,Sunday,15
Andhra Pradesh,cluster 6,2023-07-02-16,252716,119738,99.78,47.38,Sunday,16
Andhra Pradesh,cluster 6,2023-07-02-17,164162,76936,99.73,46.87,Sunday,17
Andhra Pradesh,cluster 6,2023-07-02-18,173152,82038,99.79,47.38,Sunday,18
Andhra Pradesh,cluster 6,2023-07-02-19,285841,141091,99.78,49.36,Sunday,19
Andhra Pradesh,cluster 6,2023-07-02-20,890200,450067,99.9,50.56,Sunday,20
Andhra Pradesh,cluster 6,2023-07-02-21,2734570,1465972,99.78,53.61,Sunday,21
Andhra Pradesh,cluster 6,2023-07-02-22,5150625,2874001,99.78,55.8,Sunday,22
Andhra Pradesh,cluster 6,2023-07-02-23,7244072,4100194,99.7,56.6,Sunday,23
Andhra Pradesh,cluster 6,2023-07-03-00,8684205,4911694,99.89,56.56,Monday,0
Andhra Pradesh,cluster 6,2023-07-03-01,9612190,5425590,99.87,56.44,Monday,1
Andhra Pradesh,cluster 6,2023-07-03-02,9647767,5459340,99.86,56.59,Monday,2
Andhra Pradesh,cluster 6,2023-07-03-03,9237281,5256906,99.73,56.91,Monday,3
Andhra Pradesh,cluster 6,2023-07-03-04,8508162,4834100,99.88,56.82,Monday,4
Andhra Pradesh,cluster 6,2023-07-03-05,7424376,4141785,99.91,55.79,Monday,5
Andhra Pradesh,cluster 6,2023-07-03-06,514047,245482,99.9,47.75,Monday,6
Andhra Pradesh,cluster 6,2023-07-03-07,252655,119745,99.79,47.39,Monday,7
Andhra Pradesh,cluster 6,2023-07-03-08,164197,76874,99.87,46.82,Monday,8
Andhra Pradesh,cluster 6,2023-07-03-09,173067,82067,99.91,47.42,Monday,9
Andhra Pradesh,cluster 6,2023-07-03-10,285809,141139,99.82,49.38,Monday,10
Andhra Pradesh,cluster 6,2023-07-03-11,890179,450086,99.82,50.56,Monday,11
Andhra Pradesh,cluster 6,2023-07-03-12,2734482,1465989,99.79,53.61,Monday,12
Andhra Pradesh,cluster 6,2023-07-03-13,5150577,2873984,99.73,55.8,Monday,13
Andhra Pradesh,cluster 6,2023-07-03-14,7244094,4100086,99.76,56.6,Monday,14
Andhra Pradesh,cluster 6,2023-07-03-15,8684216,4911667,99.81,56.56,Monday,15
Andhra Pradesh,cluster 6,2023-07-03-16,9612134,5425615,99.75,56.45,Monday,16
Andhra Pradesh,cluster 6,2023-07-03-17,9647799,5459294,99.9,56.59,Monday,17
Andhra Pradesh,cluster 6,2023-07-03-18,9237324,5256920,99.78,56.91,Monday,18
Andhra Pradesh,cluster 6,2023-07-03-19,8508117,4834049,99.75,56.82,Monday,19
Andhra Pradesh,cluster 6,2023-07-03-20,7424374,4141810,99.75,55.79,Monday,20
Andhra Pradesh,cluster 6,2023-07-03-21,514150,245491,99.72,47.75,Monday,21
Andhra Pradesh,cluster 6,2023-07-03-22,252818,119831,99.87,47.4,Monday,22
Andhra Pradesh,cluster 6,2023-07-03-23,164176,76921,99.72,46.85,Monday,23
Andhra Pradesh,cluster 6,2023-07-04-00,173155,82046,99.92,47.38,Tuesday,0
Andhra Pradesh,cluster 6,2023-07-04-01,285905,141095,99.8,49.35,Tuesday,1
Andhra Pradesh,cluster 6,2023-07-04-02,890266,450072,99.8,50.55,Tuesday,2
Andhra Pradesh,cluster 6,2023-07-04-03,2734623,1466004,99.76,53.61,Tuesday,3
Andhra Pradesh,cluster 6,2023-07-04-04,5150607,2874078,99.78,55.8,Tuesday,4
Andhra Pradesh,cluster 6,2023-07-04-05,7244104,4100233,99.74,56.6,Tuesday,5
Andhra Pradesh,cluster 6,2023-07-04-06,8684299,4911730,99.92,56.56,Tuesday,6
Andhra Pradesh,cluster 6,2023-07-04-07,9612197,5425608,99.89,56.45,Tuesday,7
Andhra Pradesh,cluster 6,2023-07-04-08,9647781,5459304,99.97,56.59,Tuesday,8
Andhra Pradesh,cluster 6,2023-07-04-09,9237287,5256974,99.76,56.91,Tuesday,9
Andhra Pradesh,cluster 6,2023-07-04-10,8508190,4834150,99.75,56.82,Tuesday,10
Andhra Pradesh,cluster 6,2023-07-04-11,7424336,4141820,99.83,55.79,Tuesday,11
Andhra Pradesh,cluster 6,2023-07-04-12,514102,245504,99.83,47.75,Tuesday,12
Andhra Pradesh,cluster 6,2023-07-04-13,252673,119718,99.79,47.38,Tuesday,13
Andhra Pradesh,cluster 6,2023-07-04-14,164199,76949,99.78,46.86,Tuesday,14
Andhra Pradesh,cluster 6,2023-07-04-15,173028,82087,99.77,47.44,Tuesday,15
Andhra Pradesh,cluster 6,2023-07-04-16,285818,141118,99.77,49.37,Tuesday,16
Andhra Pradesh,cluster 6,2023-07-04-17,890107,450043,99.72,50.56,Tuesday,17
Andhra Pradesh,cluster 6,2023-07-04-18,2734494,1465987,99.84,53.61,Tuesday,18
Andhra Pradesh,cluster 6,2023-07-04-19,5150592,2874018,99.91,55.8,Tuesday,19
Andhra Pradesh,cluster 6,2023-07-04-20,7244102,4100096,99.85,56.6,Tuesday,20
Andhra Pradesh,cluster 6,2023-07-04-21,8684319,4911609,99.8,56.56,Tuesday,21
Andhra Pradesh,cluster 6,2023-07-04-22,9612124,5425643,99.8,56.45,Tuesday,22
Andhra Pradesh,cluster 6,2023-07-04-23,9647856,5459327,99.72,56.59,Tuesday,23
Andhra Pradesh,cluster 6,2023-07-05-00,9237321,5256841,99.89,56.91,Wednesday,0
Andhra Pradesh,cluster 6,2023-07-05-01,8508049,4834060,99.75,56.82,Wednesday,1
Andhra Pradesh,cluster 6,2023-07-05-02,7424351,4141820,99.88,55.79,Wednesday,2
Andhra Pradesh,cluster 6,2023-07-05-03,514231,245492,99.91,47.74,Wednesday,3
Andhra Pradesh,cluster 6,2023-07-05-04,252752,119763,99.73,47.38,Wednesday,4
Andhra Pradesh,cluster 6,2023-07-05-05,164155,76975,99.82,46.89,Wednesday,5
Andhra Pradesh,cluster 6,2023-07-05-06,173166,82038,99.98,47.38,Wednesday,6
Andhra Pradesh,cluster 6,2023-07-05-07,285935,141114,99.74,49.35,Wednesday,7
Andhra Pradesh,cluster 6,2023-07-05-08,890136,450171,99.89,50.57,Wednesday,8
Andhra Pradesh,cluster 6,2023-07-05-09,2734617,1465974,99.9,53.61,Wednesday,9
Andhra Pradesh,cluster 6,2023-07-05-10,5150697,2874004,99.95,55.8,Wednesday,10
Andhra Pradesh,cluster 6,2023-07-05-11,7244190,4100175,99.72,56.6,Wednesday,11
Andhra Pradesh,cluster 6,2023-07-05-12,8684252,4911739,99.86,56.56,Wednesday,12
Andhra Pradesh,cluster 6,2023-07-05-13,9612160,5425587,99.73,56.45,Wednesday,13
Andhra Pradesh,cluster 6,2023-07-05-14,9647850,5459300,99.9,56.59,Wednesday,14
Andhra Pradesh,cluster 6,2023-07-05-15,9237291,5256933,99.72,56.91,Wednesday,15
Andhra Pradesh,cluster 6,2023-07-05-16,8508148,4834135,99.77,56.82,Wednesday,16
Andhra Pradesh,cluster 6,2023-07-05-17,7424394,4141817,99.8,55.79,Wednesday,17
Andhra Pradesh,cluster 6,2023-07-05-18,514208,245481,99.99,47.74,Wednesday,18
Andhra Pradesh,cluster 6,2023-07-05-19,252666,119730,99.73,47.39,Wednesday,19
Andhra Pradesh,cluster 6,2023-07-05-20,164262,76928,99.83,46.83,Wednesday,20
Andhra Pradesh,cluster 6,2023-07-05-21,173149,82147,99.77,47.44,Wednesday,21
Andhra Pradesh,cluster 6,2023-07-05-22,285895,141144,99.7,49.37,Wednesday,22
Andhra Pradesh,cluster 6,2023-07-05-23,890296,450133,99.89,50.56,Wednesday,23
Andhra Pradesh,cluster 6,2023-07-06-00,2734621,1465991,99.72,53.61,Thursday,0
Andhra Pradesh,cluster 6,2023-07-06-01,5150708,2874093,99.9,55.8,Thursday,1
Andhra Pradesh,cluster 6,2023-07-06-02,7244167,4100188,99.9,56.6,Thursday,2
Andhra Pradesh,cluster 6,2023-07-06-03,8684304,4911751,99.84,56.56,Thursday,3
Andhra Pradesh,cluster 6,2023-07-06-04,9612192,5425634,99.72,56.45,Thursday,4
Andhra Pradesh,cluster 6,2023-07-06-05,9647813,5459344,99.74,56.59,Thursday,5
Andhra Pradesh,cluster 6,2023-07-06-06,9237299,5257006,99.9,56.91,Thursday,6
Andhra Pradesh,cluster 6,2023-07-06-07,8508084,4834087,99.8,56.82,Thursday,7
Andhra Pradesh,cluster 6,2023-07-06-08,7424474,4141760,99.73,55.79,Thursday,8
Andhra Pradesh,cluster 6,2023-07-06-09,514261,245448,99.77,47.73,Thursday,9
Andhra Pradesh,cluster 6,2023-07-06-10,252833,119812,99.7,47.39,Thursday,10
Andhra Pradesh,cluster 6,2023-07-06-11,164190,77023,99.79,46.91,Thursday,11
Andhra Pradesh,cluster 6,2023-07-06-12,173229,82131,99.85,47.41,Thursday,12
Andhra Pradesh,cluster 6,2023-07-06-13,285936,141173,99.9,49.37,Thursday,13
Andhra Pradesh,cluster 6,2023-07-06-14,890253,450075,99.73,50.56,Thursday,14
Andhra Pradesh,cluster 6,2023-07-06-15,2734670,1466071,99.74,53.61,Thursday,15
Andhra Pradesh,cluster 6,2023-07-06-16,5150617,2874184,99.76,55.8,Thursday,16
Andhra Pradesh,cluster 6,2023-07-06-17,7244210,4100289,99.73,56.6,Thursday,17
Andhra Pradesh,cluster 6,2023-07-06-18,8684401,4911703,99.76,56.56,Thursday,18
Andhra Pradesh,cluster 6,2023-07-06-19,9612168,5425578,99.87,56.44,Thursday,19
Andhra Pradesh,cluster 6,2023-07-06-20,9647843,5459340,99.78,56.59,Thursday,20
Andhra Pradesh,cluster 6,2023-07-06-21,9237344,5257012,99.82,56.91,Thursday,21
Andhra Pradesh,cluster 6,2023-07-06-22,8508147,4834164,99.72,56.82,Thursday,22
Andhra Pradesh,cluster 6,2023-07-06-23,7424395,4141890,99.93,55.79,Thursday,23
Andhra Pradesh,cluster 6,2023-07-07-00,514097,245431,99.88,47.74,Friday,0
Andhra Pradesh,cluster 6,2023-07-07-01,252603,119661,99.74,47.37,Friday,1
Andhra Pradesh,cluster 6,2023-07-07-02,164176,76833,99.76,46.8,Friday,2
Andhra Pradesh,cluster 6,2023-07-07-03,173039,81989,99.78,47.38,Friday,3
Andhra Pradesh,cluster 6,2023-07-07-04,285759,141021,99.89,49.35,Friday,4
Andhra Pradesh,cluster 6,2023-07-07-05,890079,450034,99.91,50.56,Friday,5
Andhra Pradesh,cluster 6,2023-07-07-06,2734442,1465832,99.86,53.61,Friday,6
Andhra Pradesh,cluster 6,2023-07-07-07,5150585,2873976,99.81,55.8,Friday,7
Andhra Pradesh,cluster 6,2023-07-07-08,7244056,4100027,99.74,56.6,Friday,8
Andhra Pradesh,cluster 6,2023-07-07-09,8684192,4911625,99.75,56.56,Friday,9
Andhra Pradesh,cluster 6,2023-07-07-10,9612070,5425573,99.8,56.45,Friday,10
Andhra Pradesh,cluster 6,2023-07-07-11,9647740,5459227,99.8,56.59,Friday,11
Andhra Pradesh,cluster 6,2023-07-07-12,9237295,5256800,99.76,56.91,Friday,12
Andhra Pradesh,cluster 6,2023-07-07-13,8508052,4833998,99.73,56.82,Friday,13
Andhra Pradesh,cluster 6,2023-07-07-14,7424243,4141733,99.72,55.79,Friday,14
Andhra Pradesh,cluster 6,2023-07-07-15,514142,245479,99.78,47.75,Friday,15
Andhra Pradesh,cluster 6,2023-07-07-16,252665,119745,99.79,47.39,Friday,16
Andhra Pradesh,cluster 6,2023-07-07-17,164164,76940,99.75,46.87,Friday,17
Andhra Pradesh,cluster 6,2023-07-07-18,173116,82027,99.98,47.38,Friday,18
Andhra Pradesh,cluster 6,2023-07-07-19,285815,141061,99.76,49.35,Friday,19
Andhra Pradesh,cluster 6,2023-07-07-20,890170,450019,99.8,50.55,Friday,20
Andhra Pradesh,cluster 6,2023-07-07-21,2734517,1465947,99.75,53.61,Friday,21
Andhra Pradesh,cluster 6,2023-07-07-22,5150635,2873942,99.76,55.8,Friday,22
Andhra Pradesh,cluster 6,2023-07-07-23,7244142,4100148,99.92,56.6,Friday,23
Andhra Pradesh,cluster 6,2023-07-08-00,8684226,4911690,99.96,56.56,Saturday,0
